Frequency (Hz)	Level (dB)
1980.381775	-56.298908
1981.054688	-54.455872
1981.727600	-54.901581
1982.400513	-53.931225
1983.073425	-53.732368
1983.746338	-53.855717
1984.419250	-54.071873
1985.092163	-53.436344
1985.765076	-54.254860
1986.437988	-53.882095
1987.110901	-54.168892
1987.783813	-54.417557
1988.456726	-54.530334
1989.129639	-54.685108
1989.802551	-53.010571
1990.475464	-53.851147
1991.148376	-54.060978
1991.821289	-56.262028
1992.494202	-55.019543
1993.167114	-55.041222
1993.840027	-54.370323
1994.512939	-55.282532
1995.185852	-54.925282
1995.858765	-53.914558
1996.531677	-54.663525
1997.204590	-55.229973
1997.877502	-53.198948
1998.550415	-54.831894
1999.223328	-53.603127
1999.896240	-55.426083
2000.569153	-55.979198
2001.242065	-53.899570
2001.914978	-55.012974
2002.587891	-54.364868
2003.260803	-54.884151
2003.933716	-54.602055
2004.606628	-54.103897
2005.279541	-55.019466
2005.952454	-54.747246
2006.625366	-54.308376
2007.298279	-55.168076
2007.971191	-54.005230
2008.644104	-55.056217
2009.317017	-54.976501
2009.989929	-54.982758
2010.662842	-54.203854
2011.335754	-55.193592
2012.008667	-54.909153
2012.681580	-55.133896
2013.354492	-55.493000
2014.027405	-55.230850
2014.700317	-56.109932
2015.373230	-54.069088
2016.046143	-55.481918
2016.719055	-54.033756
2017.391968	-55.273613
2018.064880	-55.771027
2018.737793	-54.931614
2019.410706	-55.754414
2020.083618	-55.027306
2020.756531	-53.810242
2021.429443	-53.642883
2022.102356	-54.414017
2022.775269	-55.173512
2023.448181	-54.294285
2024.121094	-54.190289
2024.794006	-54.160805
2025.466919	-55.574059
2026.139832	-53.617493
2026.812744	-57.382362
2027.485657	-54.212749
2028.158569	-55.689556
2028.831482	-56.086502
2029.504395	-54.460148
2030.177307	-55.763065
2030.850220	-56.096817
2031.523132	-57.469452
2032.196045	-55.352333
2032.868958	-55.462070
2033.541870	-56.177773
2034.214783	-56.427238
2034.887695	-55.149281
2035.560608	-55.841522
2036.233521	-56.508934
2036.906433	-54.211411
2037.579346	-54.494144
2038.252258	-55.724720
2038.925171	-56.612339
2039.598083	-55.512505
2040.270996	-55.986221
2040.943909	-56.108829
2041.616821	-58.140491
2042.289734	-54.985466
2042.962646	-55.933914
2043.635559	-57.584381
2044.308472	-55.275261
2044.981384	-57.000172
2045.654297	-56.465916
2046.327209	-56.302765
2047.000122	-56.411594
2047.673035	-56.020020
2048.345947	-56.863884
2049.018860	-55.940025
2049.691772	-56.406448
2050.364685	-57.767815
2051.037598	-55.795006
2051.710510	-57.964245
2052.383423	-57.024960
2053.056335	-56.516983
2053.729248	-56.562820
2054.402161	-56.601086
2055.075073	-56.808002
2055.747986	-57.776295
2056.420898	-56.595142
2057.093811	-55.587746
2057.766724	-57.414902
2058.439636	-58.049446
2059.112549	-56.882977
2059.785461	-56.478931
2060.458374	-56.613659
2061.131287	-57.041965
2061.804199	-56.774460
2062.477112	-57.990978
2063.150024	-57.921410
2063.822937	-57.623245
2064.495850	-56.800747
2065.168762	-57.813274
2065.841675	-57.382336
2066.514587	-58.203220
2067.187500	-58.719978
2067.860413	-58.447006
2068.533325	-55.989113
2069.206238	-56.707188
2069.879150	-58.621952
2070.552063	-57.232639
2071.224976	-57.058525
2071.897888	-57.456337
2072.570801	-57.169933
2073.243713	-60.073639
2073.916626	-56.962257
2074.589539	-58.516983
2075.262451	-58.406643
2075.935364	-56.978981
2076.608276	-58.575283
2077.281189	-59.748058
2077.954102	-58.655163
2078.627014	-57.725395
2079.299927	-57.608135
2079.972839	-57.963234
2080.645752	-59.147488
2081.318665	-57.637062
2081.991577	-57.050503
2082.664490	-57.768440
2083.337402	-57.344589
2084.010315	-58.575886
2084.683228	-56.853500
2085.356140	-57.857391
2086.029053	-56.095188
2086.701965	-57.276077
2087.374878	-56.622192
2088.047791	-57.535980
2088.720703	-58.384666
2089.393616	-58.624825
2090.066528	-58.374058
2090.739441	-57.537254
2091.412354	-57.361076
2092.085266	-57.880104
2092.758179	-59.171993
2093.431091	-57.027020
2094.104004	-57.670788
2094.776917	-58.163086
2095.449829	-58.447205
2096.122742	-56.470299
2096.795654	-57.329964
2097.468567	-57.181252
2098.141479	-58.239586
2098.814392	-59.810425
2099.487305	-56.905136
2100.160217	-58.596943
2100.833130	-58.221455
2101.506042	-58.306412
2102.178955	-58.978527
2102.851868	-58.516220
2103.524780	-58.506920
2104.197693	-58.339367
2104.870605	-57.976650
2105.543518	-57.812443
2106.216431	-57.348183
2106.889343	-58.510609
2107.562256	-56.828472
2108.235168	-57.127136
2108.908081	-57.532703
2109.580994	-58.468880
2110.253906	-55.807430
2110.926819	-57.669891
2111.599731	-58.139019
2112.272644	-57.366829
2112.945557	-58.003956
2113.618469	-57.661160
2114.291382	-59.072254
2114.964294	-58.320389
2115.637207	-58.113354
2116.310120	-56.271969
2116.983032	-59.452915
2117.655945	-58.884235
2118.328857	-56.441311
2119.001770	-57.514645
2119.674683	-58.481823
2120.347595	-56.613255
2121.020508	-59.715054
2121.693420	-58.749046
2122.366333	-58.913338
2123.039246	-59.368370
2123.712158	-57.831314
2124.385071	-57.592190
2125.057983	-57.475616
2125.730896	-56.217701
2126.403809	-57.593319
2127.076721	-56.516293
2127.749634	-59.325195
2128.422546	-58.041405
2129.095459	-57.345345
2129.768372	-58.045815
2130.441284	-57.335686
2131.114197	-57.981285
2131.787109	-58.167927
2132.460022	-55.935143
2133.132935	-57.422264
2133.805847	-56.850090
2134.478760	-57.337936
2135.151672	-58.392235
2135.824585	-57.078720
2136.497498	-57.560329
2137.170410	-58.345463
2137.843323	-57.905323
2138.516235	-56.748444
2139.189148	-56.091118
2139.862061	-56.883438
2140.534973	-57.245567
2141.207886	-56.947807
2141.880798	-56.596699
2142.553711	-58.539646
2143.226624	-56.127380
2143.899536	-56.063465
2144.572449	-58.165634
2145.245361	-57.926331
2145.918274	-57.026207
2146.591187	-56.033218
2147.264099	-56.039452
2147.937012	-55.136223
2148.609924	-57.150688
2149.282837	-57.268936
2149.955750	-57.097942
2150.628662	-56.697685
2151.301575	-56.075592
2151.974487	-55.302853
2152.647400	-57.334042
2153.320312	-55.646427
2153.993225	-55.750435
2154.666138	-55.947357
2155.339050	-55.797726
2156.011963	-55.161846
2156.684875	-54.712791
2157.357788	-56.639572
2158.030701	-56.024899
2158.703613	-53.068508
2159.376526	-56.136536
2160.049438	-55.777157
2160.722351	-55.072670
2161.395264	-57.558128
2162.068176	-56.743126
2162.741089	-55.964985
2163.414001	-56.048615
2164.086914	-55.728809
2164.759827	-55.618755
2165.432739	-56.026371
2166.105652	-55.206669
2166.778564	-55.477158
2167.451477	-55.056137
2168.124390	-56.242794
2168.797302	-54.927372
2169.470215	-54.454151
2170.143127	-56.105331
2170.816040	-56.838531
2171.488953	-55.259205
2172.161865	-54.284061
2172.834778	-53.084301
2173.507690	-54.573391
2174.180603	-55.190926
2174.853516	-54.314804
2175.526428	-53.268154
2176.199341	-54.190975
2176.872253	-54.443878
2177.545166	-54.607185
2178.218079	-53.249130
2178.890991	-53.019615
2179.563904	-53.723171
2180.236816	-52.880859
2180.909729	-54.387894
2181.582642	-55.223442
2182.255554	-54.173748
2182.928467	-54.645161
2183.601379	-52.126331
2184.274292	-54.642677
2184.947205	-53.513485
2185.620117	-53.237846
2186.293030	-52.506721
2186.965942	-52.824287
2187.638855	-52.044640
2188.311768	-50.727627
2188.984680	-52.351574
2189.657593	-52.527122
2190.330505	-52.386501
2191.003418	-53.598282
2191.676331	-53.909370
2192.349243	-51.570011
2193.022156	-52.764408
2193.695068	-52.897404
2194.367981	-52.179058
2195.040894	-52.616650
2195.713806	-50.947605
2196.386719	-52.336617
2197.059631	-51.935356
2197.732544	-52.559574
2198.405457	-51.889351
2199.078369	-50.380226
2199.751282	-52.343540
2200.424194	-53.508049
2201.097107	-51.226151
2201.770020	-51.097656
2202.442932	-51.334343
2203.115845	-51.722256
2203.788757	-52.553280
2204.461670	-51.692051
2205.134583	-51.809319
2205.807495	-51.547955
2206.480408	-50.719585
2207.153320	-51.500397
2207.826233	-50.923489
2208.499146	-51.355667
2209.172058	-51.288548
2209.844971	-51.792896
2210.517883	-52.069717
2211.190796	-50.585861
2211.863708	-49.699818
2212.536621	-49.949276
2213.209534	-51.814133
2213.882446	-50.789059
2214.555359	-52.343616
2215.228271	-52.180305
2215.901184	-50.749229
2216.574097	-52.127762
2217.247009	-51.804790
2217.919922	-51.646339
2218.592834	-50.657902
2219.265747	-51.364906
2219.938660	-51.780964
2220.611572	-50.855076
2221.284485	-52.231567
2221.957397	-51.499809
2222.630310	-51.183205
2223.303223	-53.183224
2223.976135	-51.722778
2224.649048	-52.000927
2225.321960	-50.598282
2225.994873	-50.931690
2226.667786	-50.990829
2227.340698	-52.314350
2228.013611	-53.069801
2228.686523	-52.251282
2229.359436	-51.209568
2230.032349	-51.287899
2230.705261	-52.128700
2231.378174	-51.343807
2232.051086	-50.465981
2232.723999	-51.299877
2233.396912	-53.143539
2234.069824	-51.494297
2234.742737	-53.398186
2235.415649	-53.551193
2236.088562	-52.219486
2236.761475	-53.543453
2237.434387	-53.081741
2238.107300	-52.208633
2238.780212	-52.482430
2239.453125	-55.028931
2240.126038	-52.470192
2240.798950	-52.749897
2241.471863	-51.711960
2242.144775	-54.837303
2242.817688	-53.115845
2243.490601	-54.073715
2244.163513	-54.075275
2244.836426	-53.024319
2245.509338	-53.330421
2246.182251	-53.145058
2246.855164	-55.394024
2247.528076	-54.505196
2248.200989	-54.121239
2248.873901	-53.681545
2249.546814	-53.859581
2250.219727	-54.621895
2250.892639	-54.407986
2251.565552	-54.662872
2252.238464	-54.364994
2252.911377	-54.240002
2253.584290	-55.478134
2254.257202	-56.097061
2254.930115	-55.726635
2255.603027	-53.993858
2256.275940	-54.325649
2256.948853	-55.451920
2257.621765	-55.802319
2258.294678	-54.805885
2258.967590	-54.052074
2259.640503	-54.534737
2260.313416	-55.155582
2260.986328	-55.404709
2261.659241	-54.853268
2262.332153	-56.297554
2263.005066	-56.414951
2263.677979	-56.023098
2264.350891	-53.930305
2265.023804	-55.253956
2265.696716	-54.690025
2266.369629	-53.599289
2267.042542	-55.844173
2267.715454	-56.078209
2268.388367	-56.417164
2269.061279	-56.824120
2269.734192	-57.212276
2270.407104	-56.020157
2271.080017	-56.546738
2271.752930	-56.030884
2272.425842	-55.774837
2273.098755	-56.612453
2273.771667	-55.417606
2274.444580	-57.527405
2275.117493	-56.543659
2275.790405	-56.913593
2276.463318	-57.897980
2277.136230	-56.135136
2277.809143	-56.363670
2278.482056	-56.640709
2279.154968	-55.182312
2279.827881	-56.306339
2280.500793	-56.617928
2281.173706	-57.054390
2281.846619	-56.400562
2282.519531	-56.516655
2283.192444	-56.707508
2283.865356	-55.934311
2284.538269	-56.787231
2285.211182	-57.217464
2285.884094	-57.249191
2286.557007	-57.389771
2287.229919	-56.444717
2287.902832	-57.152973
2288.575745	-58.243858
2289.248657	-57.973530
2289.921570	-56.585476
2290.594482	-56.067932
2291.267395	-57.632774
2291.940308	-57.290321
2292.613220	-58.848366
2293.286133	-57.115940
2293.959045	-58.193565
2294.631958	-57.888535
2295.304871	-56.308315
2295.977783	-58.167114
2296.650696	-57.214989
2297.323608	-57.833122
2297.996521	-58.555733
2298.669434	-57.948608
2299.342346	-57.440289
2300.015259	-57.092644
2300.688171	-58.027000
2301.361084	-56.715107
2302.033997	-58.045204
2302.706909	-58.492146
2303.379822	-57.231026
2304.052734	-58.329849
2304.725647	-58.172771
2305.398560	-57.771992
2306.071472	-58.583244
2306.744385	-59.913025
2307.417297	-57.858051
2308.090210	-57.505341
2308.763123	-57.751240
2309.436035	-59.584969
2310.108948	-60.178116
2310.781860	-57.940945
2311.454773	-58.024738
2312.127686	-58.664013
2312.800598	-57.626648
2313.473511	-57.056126
2314.146423	-58.120903
2314.819336	-60.323948
2315.492249	-58.139656
2316.165161	-57.549683
2316.838074	-57.720734
2317.510986	-58.440838
2318.183899	-58.415905
2318.856812	-58.399773
2319.529724	-57.512348
2320.202637	-57.076469
2320.875549	-59.915482
2321.548462	-57.876850
2322.221375	-57.682007
2322.894287	-58.227524
2323.567200	-58.736645
2324.240112	-60.387245
2324.913025	-59.680367
2325.585938	-58.964649
2326.258850	-58.409355
2326.931763	-60.002380
2327.604675	-57.621181
2328.277588	-57.726517
2328.950500	-58.975674
2329.623413	-57.723217
2330.296326	-59.603901
2330.969238	-56.852310
2331.642151	-58.649433
2332.315063	-57.954590
2332.987976	-57.998657
2333.660889	-58.728397
2334.333801	-57.911621
2335.006714	-58.727623
2335.679626	-58.270679
2336.352539	-57.797295
2337.025452	-57.706448
2337.698364	-58.872112
2338.371277	-59.396244
2339.044189	-57.111076
2339.717102	-57.976967
2340.390015	-57.357742
2341.062927	-57.217003
2341.735840	-55.091286
2342.408752	-57.476677
2343.081665	-58.599907
2343.754578	-58.368889
2344.427490	-58.765324
2345.100403	-57.376255
2345.773315	-58.365280
2346.446228	-58.837624
2347.119141	-58.209381
2347.792053	-57.149479
2348.464966	-58.288250
2349.137878	-58.355968
2349.810791	-57.291569
2350.483704	-56.846024
2351.156616	-56.047272
2351.829529	-57.730831
2352.502441	-57.383808
2353.175354	-55.643387
2353.848267	-56.233898
2354.521179	-56.742794
2355.194092	-57.947655
2355.867004	-55.960857
2356.539917	-57.723381
2357.212830	-58.473755
2357.885742	-56.389099
2358.558655	-56.905655
2359.231567	-56.678150
2359.904480	-57.557091
2360.577393	-57.573685
2361.250305	-57.646610
2361.923218	-57.393505
2362.596130	-56.441475
2363.269043	-57.029678
2363.941956	-57.267075
2364.614868	-55.519672
2365.287781	-56.625912
2365.960693	-57.197105
2366.633606	-57.803925
2367.306519	-56.451218
2367.979431	-55.726833
2368.652344	-57.879955
2369.325256	-57.227058
2369.998169	-56.497101
2370.671082	-56.024670
2371.343994	-54.952686
2372.016907	-56.418369
2372.689819	-56.421234
2373.362732	-56.650982
2374.035645	-56.819286
2374.708557	-56.962006
2375.381470	-56.114037
2376.054382	-55.056225
2376.727295	-55.934345
2377.400208	-54.980656
2378.073120	-55.687717
2378.746033	-54.349228
2379.418945	-56.807766
2380.091858	-55.327457
2380.764771	-55.094364
2381.437683	-55.078529
2382.110596	-56.451477
2382.783508	-55.779446
2383.456421	-55.349941
2384.129333	-56.455971
2384.802246	-54.009800
2385.475159	-54.552830
2386.148071	-54.126541
2386.820984	-54.135506
2387.493896	-53.851364
2388.166809	-54.971466
2388.839722	-55.250862
2389.512634	-53.645687
2390.185547	-55.230999
2390.858459	-54.480312
2391.531372	-54.512833
2392.204285	-53.282677
2392.877197	-53.214558
2393.550110	-52.424282
2394.223022	-52.729954
2394.895935	-53.733501
2395.568848	-53.163509
2396.241760	-53.739140
2396.914673	-53.827023
2397.587585	-54.251099
2398.260498	-51.984745
2398.933411	-52.308609
2399.606323	-53.975624
2400.279236	-51.869572
2400.952148	-53.527603
2401.625061	-53.217319
2402.297974	-51.393703
2402.970886	-52.443951
2403.643799	-52.338367
2404.316711	-51.726990
2404.989624	-52.432869
2405.662537	-52.071579
2406.335449	-51.922832
2407.008362	-52.223122
2407.681274	-51.681038
2408.354187	-50.963284
2409.027100	-51.489143
2409.700012	-52.106773
2410.372925	-51.393593
2411.045837	-50.435577
2411.718750	-50.304993
2412.391663	-49.912830
2413.064575	-50.481800
2413.737488	-49.292011
2414.410400	-49.725941
2415.083313	-48.929352
2415.756226	-48.853298
2416.429138	-51.415916
2417.102051	-49.935257
2417.774963	-48.029301
2418.447876	-49.974503
2419.120789	-50.406136
2419.793701	-49.729992
2420.466614	-50.407158
2421.139526	-49.645931
2421.812439	-49.237885
2422.485352	-49.350658
2423.158264	-49.713558
2423.831177	-49.558052
2424.504089	-49.974884
2425.177002	-48.147614
2425.849915	-50.189846
2426.522827	-49.865948
2427.195740	-49.299683
2427.868652	-49.840130
2428.541565	-49.923553
2429.214478	-49.399841
2429.887390	-49.868118
2430.560303	-50.942505
2431.233215	-49.480968
2431.906128	-49.218525
2432.579041	-49.949780
2433.251953	-49.891319
2433.924866	-48.266033
2434.597778	-50.387737
2435.270691	-50.844078
2435.943604	-49.591236
2436.616516	-48.958466
2437.289429	-49.692440
2437.962341	-49.475685
2438.635254	-51.841843
2439.308167	-48.552715
2439.981079	-50.245487
2440.653992	-51.233913
2441.326904	-51.177052
2441.999817	-50.665459
2442.672729	-51.912006
2443.345642	-51.430214
2444.018555	-49.509632
2444.691467	-50.556843
2445.364380	-51.732315
2446.037292	-53.339848
2446.710205	-51.118450
2447.383118	-52.973839
2448.056030	-52.732609
2448.728943	-51.292919
2449.401855	-52.574917
2450.074768	-53.188271
2450.747681	-52.284435
2451.420593	-51.309803
2452.093506	-51.975758
2452.766418	-50.883953
2453.439331	-53.404255
2454.112244	-52.735123
2454.785156	-53.339863
2455.458069	-53.180290
2456.130981	-53.748207
2456.803894	-52.628296
2457.476807	-52.694328
2458.149719	-52.626122
2458.822632	-53.279842
2459.495544	-51.421303
2460.168457	-53.518860
2460.841370	-52.785168
2461.514282	-53.619556
2462.187195	-55.007504
2462.860107	-53.418125
2463.533020	-52.531380
2464.205933	-55.912235
2464.878845	-53.613922
2465.551758	-52.859173
2466.224670	-54.414719
2466.897583	-55.464493
2467.570496	-54.413151
2468.243408	-52.746185
2468.916321	-54.965271
2469.589233	-55.914551
2470.262146	-54.741402
2470.935059	-53.796837
2471.607971	-54.763649
2472.280884	-55.089851
2472.953796	-54.469288
2473.626709	-54.951221
2474.299622	-53.363228
2474.972534	-55.527035
2475.645447	-55.080147
2476.318359	-54.952984
2476.991272	-55.265282
2477.664185	-56.467297
2478.337097	-56.237999
2479.010010	-53.868752
2479.682922	-55.210510
2480.355835	-55.182438
2481.028748	-55.865425
2481.701660	-54.389835
2482.374573	-55.311413
2483.047485	-56.891045
2483.720398	-56.011101
2484.393311	-56.725319
2485.066223	-56.377296
2485.739136	-55.881348
2486.412048	-56.675636
2487.084961	-56.344341
2487.757874	-57.207981
2488.430786	-57.460648
2489.103699	-56.521450
2489.776611	-56.456116
2490.449524	-55.851555
2491.122437	-56.298969
2491.795349	-56.445904
2492.468262	-56.495029
2493.141174	-56.689529
2493.814087	-56.949955
2494.487000	-57.336700
2495.159912	-58.055737
2495.832825	-58.084381
2496.505737	-58.502552
2497.178650	-57.107948
2497.851562	-57.359661
2498.524475	-56.302975
2499.197388	-57.586006
2499.870300	-56.219151
2500.543213	-56.275070
2501.216125	-57.113041
2501.889038	-57.253956
2502.561951	-56.232498
2503.234863	-58.735741
2503.907776	-57.614059
2504.580688	-56.111343
2505.253601	-59.132389
2505.926514	-58.257179
2506.599426	-58.350628
2507.272339	-57.386333
2507.945251	-58.568378
2508.618164	-57.641251
2509.291077	-58.921310
2509.963989	-58.225025
2510.636902	-57.092030
2511.309814	-56.185215
2511.982727	-57.028191
2512.655640	-60.123001
2513.328552	-59.015327
2514.001465	-56.716908
2514.674377	-57.098152
2515.347290	-58.069408
2516.020203	-57.278484
2516.693115	-56.970703
2517.366028	-57.908367
2518.038940	-57.741707
2518.711853	-57.156525
2519.384766	-57.041954
2520.057678	-59.012112
2520.730591	-57.440289
2521.403503	-58.356792
2522.076416	-58.831142
2522.749329	-57.712170
2523.422241	-58.670238
2524.095154	-56.956615
2524.768066	-57.186676
2525.440979	-57.821342
2526.113892	-58.414894
2526.786804	-58.317226
2527.459717	-58.830746
2528.132629	-58.948921
2528.805542	-57.222202
2529.478455	-56.243305
2530.151367	-57.904350
2530.824280	-59.164272
2531.497192	-58.848183
2532.170105	-57.238754
2532.843018	-59.499184
2533.515930	-58.008774
2534.188843	-57.912621
2534.861755	-59.113224
2535.534668	-58.511803
2536.207581	-58.396393
2536.880493	-59.546013
2537.553406	-58.197983
2538.226318	-56.342617
2538.899231	-58.307461
2539.572144	-58.323696
2540.245056	-57.155861
2540.917969	-57.651951
2541.590881	-58.315739
2542.263794	-58.890339
2542.936707	-57.188190
2543.609619	-57.817654
2544.282532	-57.111858
2544.955444	-57.481415
2545.628357	-58.332157
2546.301270	-56.781395
2546.974182	-57.006596
2547.647095	-58.479263
2548.320007	-59.120712
2548.992920	-58.514282
2549.665833	-58.770061
2550.338745	-57.714348
2551.011658	-58.842152
2551.684570	-58.357929
2552.357483	-58.893322
2553.030396	-58.423996
2553.703308	-58.078690
2554.376221	-58.619888
2555.049133	-58.644447
2555.722046	-57.106510
2556.394958	-57.264381
2557.067871	-57.785473
2557.740784	-57.649029
2558.413696	-59.217972
2559.086609	-57.757881
2559.759521	-57.457085
2560.432434	-56.448841
2561.105347	-55.865631
2561.778259	-55.977177
2562.451172	-57.705040
2563.124084	-57.554626
2563.796997	-59.163155
2564.469910	-57.886520
2565.142822	-57.258186
2565.815735	-58.138374
2566.488647	-57.120049
2567.161560	-55.451534
2567.834473	-57.909122
2568.507385	-58.409546
2569.180298	-56.760773
2569.853210	-58.123943
2570.526123	-57.138306
2571.199036	-55.160118
2571.871948	-56.946957
2572.544861	-56.722691
2573.217773	-57.267265
2573.890686	-58.443214
2574.563599	-57.526096
2575.236511	-58.417824
2575.909424	-57.642879
2576.582336	-58.322674
2577.255249	-57.661804
2577.928162	-55.611691
2578.601074	-57.036346
2579.273987	-58.061684
2579.946899	-57.333649
2580.619812	-55.860325
2581.292725	-57.299358
2581.965637	-54.911747
2582.638550	-55.757023
2583.311462	-54.684933
2583.984375	-57.309708
2584.657288	-56.955822
2585.330200	-55.968727
2586.003113	-56.502159
2586.676025	-56.210350
2587.348938	-56.107819
2588.021851	-55.710117
2588.694763	-56.027229
2589.367676	-54.937153
2590.040588	-57.910915
2590.713501	-55.743469
2591.386414	-56.107960
2592.059326	-55.067181
2592.732239	-55.598770
2593.405151	-53.940670
2594.078064	-56.279545
2594.750977	-55.181702
2595.423889	-54.231495
2596.096802	-56.910122
2596.769714	-55.207443
2597.442627	-56.259712
2598.115540	-55.147072
2598.788452	-54.605137
2599.461365	-53.478333
2600.134277	-53.638786
2600.807190	-53.701164
2601.480103	-53.735527
2602.153015	-53.864216
2602.825928	-52.637287
2603.498840	-52.663174
2604.171753	-53.881493
2604.844666	-53.493557
2605.517578	-51.274117
2606.190491	-53.269817
2606.863403	-51.681061
2607.536316	-52.853485
2608.209229	-53.384834
2608.882141	-52.150738
2609.555054	-52.177040
2610.227966	-52.011208
2610.900879	-52.852695
2611.573792	-53.530441
2612.246704	-52.019264
2612.919617	-52.156719
2613.592529	-52.805004
2614.265442	-52.203991
2614.938354	-50.207588
2615.611267	-51.907639
2616.284180	-50.639866
2616.957092	-51.211594
2617.630005	-50.087807
2618.302917	-50.713161
2618.975830	-53.247486
2619.648743	-51.473293
2620.321655	-51.555912
2620.994568	-51.815224
2621.667480	-49.692879
2622.340393	-50.776409
2623.013306	-51.000080
2623.686218	-50.690231
2624.359131	-50.006695
2625.032043	-50.094395
2625.704956	-49.199867
2626.377869	-49.979164
2627.050781	-48.170246
2627.723694	-49.514400
2628.396606	-51.315956
2629.069519	-47.824673
2629.742432	-48.221485
2630.415344	-48.632282
2631.088257	-48.119499
2631.761169	-47.976795
2632.434082	-48.674065
2633.106995	-47.608364
2633.779907	-47.358295
2634.452820	-47.852039
2635.125732	-47.926777
2635.798645	-46.978195
2636.471558	-47.154034
2637.144470	-47.987549
2637.817383	-46.193169
2638.490295	-48.808994
2639.163208	-47.672089
2639.836121	-47.416271
2640.509033	-48.236012
2641.181946	-47.340115
2641.854858	-47.578403
2642.527771	-46.685951
2643.200684	-47.224361
2643.873596	-48.287777
2644.546509	-49.310062
2645.219421	-49.332794
2645.892334	-47.526707
2646.565247	-49.078373
2647.238159	-48.079998
2647.911072	-48.030899
2648.583984	-48.778503
2649.256897	-48.578709
2649.929810	-48.439228
2650.602722	-49.132179
2651.275635	-47.805260
2651.948547	-49.290512
2652.621460	-48.901592
2653.294373	-47.947029
2653.967285	-50.786518
2654.640198	-49.451996
2655.313110	-50.432144
2655.986023	-48.654404
2656.658936	-49.568096
2657.331848	-48.774979
2658.004761	-49.549068
2658.677673	-51.376476
2659.350586	-51.173092
2660.023499	-49.859917
2660.696411	-51.724468
2661.369324	-51.234154
2662.042236	-49.567848
2662.715149	-51.294273
2663.388062	-51.994282
2664.060974	-51.649700
2664.733887	-53.729488
2665.406799	-50.553753
2666.079712	-50.739094
2666.752625	-51.348465
2667.425537	-51.313625
2668.098450	-53.179409
2668.771362	-51.946976
2669.444275	-52.431126
2670.117188	-53.180271
2670.790100	-52.633034
2671.463013	-52.384941
2672.135925	-52.866306
2672.808838	-52.615685
2673.481750	-52.119457
2674.154663	-52.324032
2674.827576	-52.834801
2675.500488	-53.276924
2676.173401	-52.801208
2676.846313	-53.714775
2677.519226	-53.669708
2678.192139	-54.335197
2678.865051	-54.488659
2679.537964	-52.737263
2680.210876	-53.750027
2680.883789	-55.145599
2681.556702	-54.146751
2682.229614	-54.280869
2682.902527	-54.586800
2683.575439	-55.147377
2684.248352	-53.845497
2684.921265	-55.107555
2685.594177	-53.442524
2686.267090	-54.862583
2686.940002	-55.530312
2687.612915	-54.279186
2688.285828	-55.525608
2688.958740	-56.553490
2689.631653	-57.506729
2690.304565	-56.076374
2690.977478	-56.227757
2691.650391	-56.144516
2692.323303	-55.225296
2692.996216	-53.960621
2693.669128	-55.207230
2694.342041	-56.823132
2695.014954	-55.989300
2695.687866	-54.913689
2696.360779	-55.317181
2697.033691	-56.103569
2697.706604	-57.022408
2698.379517	-57.220036
2699.052429	-56.108685
2699.725342	-55.567322
2700.398254	-55.834015
2701.071167	-57.778481
2701.744080	-56.025124
2702.416992	-55.845490
2703.089905	-57.591557
2703.762817	-56.446644
2704.435730	-57.865936
2705.108643	-58.568272
2705.781555	-56.874016
2706.454468	-56.629776
2707.127380	-56.839996
2707.800293	-56.509697
2708.473206	-55.907585
2709.146118	-56.572540
2709.819031	-56.977558
2710.491943	-57.020336
2711.164856	-56.706303
2711.837769	-56.715416
2712.510681	-56.905304
2713.183594	-57.292545
2713.856506	-56.737137
2714.529419	-56.774117
2715.202332	-56.008343
2715.875244	-58.698433
2716.548157	-57.641670
2717.221069	-58.335979
2717.893982	-57.972832
2718.566895	-58.491562
2719.239807	-58.564564
2719.912720	-56.479939
2720.585632	-56.369633
2721.258545	-58.113014
2721.931458	-58.016582
2722.604370	-56.645561
2723.277283	-58.415134
2723.950195	-58.750652
2724.623108	-56.820690
2725.296021	-56.028084
2725.968933	-56.590424
2726.641846	-57.037804
2727.314758	-57.915184
2727.987671	-58.467716
2728.660583	-58.516056
2729.333496	-58.765137
2730.006409	-58.593342
2730.679321	-56.449532
2731.352234	-57.536655
2732.025146	-58.666256
2732.698059	-59.145573
2733.370972	-58.355213
2734.043884	-59.405045
2734.716797	-58.655937
2735.389709	-57.609180
2736.062622	-58.798546
2736.735535	-58.765068
2737.408447	-57.941479
2738.081360	-58.408878
2738.754272	-57.366669
2739.427185	-59.885204
2740.100098	-57.480766
2740.773010	-59.617184
2741.445923	-57.793045
2742.118835	-57.914646
2742.791748	-57.024246
2743.464661	-59.845089
2744.137573	-58.069305
2744.810486	-57.931644
2745.483398	-58.190193
2746.156311	-58.484211
2746.829224	-59.663696
2747.502136	-59.472904
2748.175049	-60.191475
2748.847961	-56.663601
2749.520874	-57.474022
2750.193787	-57.239582
2750.866699	-57.436195
2751.539612	-57.622101
2752.212524	-59.093079
2752.885437	-58.752148
2753.558350	-57.096855
2754.231262	-58.379086
2754.904175	-59.161755
2755.577087	-59.614552
2756.250000	-58.988697
2756.922913	-59.397785
2757.595825	-57.805908
2758.268738	-57.687599
2758.941650	-58.245243
2759.614563	-58.377224
2760.287476	-57.762859
2760.960388	-57.188091
2761.633301	-58.381138
2762.306213	-57.078415
2762.979126	-57.730511
2763.652039	-58.633545
