Frequency (Hz)	Level (dB)
2451.420593	-70.189720
2452.093506	-70.542374
2452.766418	-69.343384
2453.439331	-71.803680
2454.112244	-70.810226
2454.785156	-71.327805
2455.458069	-70.935547
2456.130981	-71.426895
2456.803894	-70.236610
2457.476807	-70.147339
2458.149719	-69.936317
2458.822632	-70.196381
2459.495544	-68.447594
2460.168457	-70.138298
2460.841370	-69.484558
2461.514282	-70.221413
2462.187195	-71.179535
2462.860107	-69.227615
2463.533020	-68.339272
2464.205933	-71.577972
2464.878845	-68.811203
2465.551758	-68.207733
2466.224670	-69.712395
2466.897583	-70.007271
2467.570496	-69.040535
2468.243408	-67.037163
2468.916321	-69.122070
2469.589233	-69.698471
2470.262146	-68.284218
2470.935059	-67.300652
2471.607971	-68.013687
2472.280884	-68.082069
2472.953796	-67.322502
2473.626709	-67.555367
2474.299622	-65.782333
2474.972534	-67.559212
2475.645447	-66.788033
2476.318359	-66.565025
2476.991272	-66.412956
2477.664185	-67.827560
2478.337097	-66.953186
2479.010010	-64.392616
2479.682922	-65.773750
2480.355835	-65.149124
2481.028748	-65.411148
2481.701660	-63.717308
2482.374573	-64.162254
2483.047485	-65.873779
2483.720398	-64.617050
2484.393311	-64.640770
2485.066223	-64.217361
2485.739136	-63.093376
2486.412048	-64.042824
2487.084961	-63.058460
2487.757874	-63.863190
2488.430786	-63.617867
2489.103699	-62.263638
2489.776611	-61.797573
2490.449524	-60.651237
2491.122437	-60.863029
2491.795349	-60.435440
2492.468262	-59.956169
2493.141174	-60.056469
2493.814087	-59.851574
2494.487000	-59.765678
2495.159912	-59.715099
2495.832825	-59.361488
2496.505737	-58.663357
2497.178650	-57.468441
2497.851562	-57.088028
2498.524475	-55.532433
2499.197388	-56.456196
2499.870300	-54.292782
2500.543213	-54.047474
2501.216125	-54.508835
2501.889038	-54.625675
2502.561951	-53.605545
2503.234863	-55.616795
2503.907776	-54.717461
2504.580688	-53.394142
2505.253601	-56.490780
2505.926514	-55.398911
2506.599426	-56.336224
2507.272339	-55.651379
2507.945251	-57.165298
2508.618164	-56.855972
2509.291077	-58.416618
2509.963989	-58.278465
2510.636902	-57.673306
2511.309814	-56.892174
2511.982727	-58.210285
2512.655640	-61.423016
2513.328552	-60.992329
2514.001465	-59.101456
2514.674377	-59.679501
2515.347290	-61.007900
2516.020203	-60.653389
2516.693115	-60.611496
2517.366028	-61.755508
2518.038940	-62.166630
2518.711853	-61.679241
2519.384766	-61.927822
2520.057678	-64.164597
2520.730591	-63.156040
2521.403503	-63.994488
2522.076416	-64.883362
2522.749329	-63.769756
2523.422241	-64.908707
2524.095154	-63.654285
2524.768066	-64.003738
2525.440979	-64.659218
2526.113892	-65.518288
2526.786804	-65.658752
2527.459717	-66.607979
2528.132629	-66.353333
2528.805542	-65.028145
2529.478455	-64.392349
2530.151367	-66.379890
2530.824280	-67.775963
2531.497192	-67.286148
2532.170105	-65.906380
2532.843018	-68.359001
2533.515930	-67.061470
2534.188843	-67.198662
2534.861755	-68.431755
2535.534668	-67.934998
2536.207581	-68.014511
2536.880493	-69.125885
2537.553406	-67.809731
2538.226318	-66.347321
2538.899231	-68.485786
2539.572144	-68.477600
2540.245056	-67.398392
2540.917969	-67.840370
2541.590881	-68.702232
2542.263794	-69.770378
2542.936707	-67.711670
2543.609619	-68.552055
2544.282532	-68.130379
2544.955444	-68.474854
2545.628357	-69.325172
2546.301270	-68.096123
2546.974182	-68.321083
2547.647095	-69.752861
2548.320007	-70.424492
2548.992920	-70.255493
2549.665833	-70.171562
2550.338745	-69.329155
2551.011658	-70.904640
2551.684570	-70.151314
2552.357483	-70.727859
2553.030396	-70.581825
2553.703308	-70.133736
2554.376221	-70.655365
2555.049133	-70.663101
2555.722046	-69.512367
2556.394958	-69.478142
2557.067871	-69.730927
2557.740784	-69.922859
2558.413696	-71.409164
2559.086609	-70.504837
2559.759521	-70.156181
2560.432434	-69.096184
2561.105347	-68.513985
2561.778259	-68.587944
2562.451172	-70.264168
2563.124084	-70.402199
2563.796997	-71.735504
2564.469910	-70.978943
2565.142822	-70.237770
2565.815735	-71.163361
2566.488647	-69.984825
2567.161560	-68.599709
2567.834473	-71.019135
2568.507385	-71.436478
2569.180298	-69.979942
2569.853210	-71.423141
2570.526123	-70.280579
2571.199036	-68.454063
2571.871948	-70.033745
2572.544861	-70.022896
2573.217773	-70.738129
2573.890686	-71.603828
2574.563599	-70.935829
2575.236511	-72.004745
2575.909424	-70.983582
2576.582336	-71.659592
2577.255249	-71.131874
2577.928162	-69.289978
2578.601074	-70.345222
2579.273987	-71.156799
2579.946899	-70.788269
2580.619812	-69.609612
2581.292725	-70.744804
2581.965637	-68.631706
2582.638550	-69.341278
2583.311462	-68.317551
2583.984375	-70.854004
2584.657288	-70.471085
2585.330200	-69.619232
2586.003113	-69.942894
2586.676025	-69.671593
2587.348938	-69.767822
2588.021851	-69.205383
2588.694763	-69.639946
2589.367676	-68.575470
2590.040588	-71.244225
2590.713501	-69.415733
2591.386414	-69.719566
2592.059326	-68.506660
2592.732239	-69.024681
2593.405151	-67.459534
2594.078064	-69.883179
2594.750977	-68.465965
2595.423889	-67.864174
2596.096802	-70.322960
2596.769714	-68.626839
2597.442627	-69.466454
2598.115540	-68.607132
2598.788452	-67.768661
2599.461365	-66.798775
2600.134277	-66.865204
2600.807190	-66.940681
2601.480103	-66.977066
2602.153015	-66.868271
2602.825928	-65.754700
2603.498840	-65.732162
2604.171753	-66.680603
2604.844666	-66.203995
2605.517578	-64.152649
2606.190491	-65.862160
2606.863403	-64.147964
2607.536316	-65.414330
2608.209229	-66.011711
2608.882141	-64.568596
2609.555054	-64.430328
2610.227966	-64.206314
2610.900879	-65.022896
2611.573792	-65.502625
2612.246704	-64.064430
2612.919617	-63.867214
2613.592529	-64.557144
2614.265442	-63.603119
2614.938354	-61.727825
2615.611267	-63.472996
2616.284180	-61.847908
2616.957092	-62.474602
2617.630005	-61.096169
2618.302917	-61.495476
2618.975830	-63.751598
2619.648743	-61.656578
2620.321655	-61.745640
2620.994568	-61.573154
2621.667480	-59.353596
2622.340393	-60.494904
2623.013306	-60.099510
2623.686218	-59.701015
2624.359131	-58.786671
2625.032043	-58.393028
2625.704956	-57.412540
2626.377869	-57.884861
2627.050781	-55.768913
2627.723694	-57.069122
2628.396606	-58.510471
2629.069519	-54.917038
2629.742432	-54.972931
2630.415344	-55.164165
2631.088257	-54.467274
2631.761169	-54.512848
2632.434082	-55.115524
2633.106995	-53.794502
2633.779907	-53.794319
2634.452820	-54.379578
2635.125732	-54.678883
2635.798645	-53.893944
2636.471558	-54.336357
2637.144470	-55.571640
2637.817383	-54.133228
2638.490295	-57.150368
2639.163208	-56.376110
2639.836121	-56.484215
2640.509033	-57.714764
2641.181946	-57.123989
2641.854858	-57.821732
2642.527771	-57.316223
2643.200684	-58.018742
2643.873596	-59.482140
2644.546509	-60.959579
2645.219421	-61.254799
2645.892334	-59.629932
2646.565247	-61.469635
2647.238159	-60.726162
2647.911072	-61.069912
2648.583984	-61.937744
2649.256897	-61.867680
2649.929810	-61.818031
2650.602722	-62.742149
2651.275635	-61.576145
2651.948547	-63.355328
2652.621460	-63.127789
2653.294373	-62.082233
2653.967285	-65.082283
2654.640198	-63.965504
2655.313110	-64.797447
2655.986023	-63.113838
2656.658936	-64.342026
2657.331848	-63.707760
2658.004761	-64.225868
2658.677673	-66.150421
2659.350586	-66.067635
2660.023499	-64.850731
2660.696411	-66.749794
2661.369324	-66.328941
2662.042236	-64.631157
2662.715149	-66.507103
2663.388062	-67.063835
2664.060974	-66.748894
2664.733887	-68.862885
2665.406799	-65.765137
2666.079712	-65.816322
2666.752625	-66.544495
2667.425537	-66.519478
2668.098450	-68.325790
2668.771362	-66.988770
2669.444275	-67.618538
2670.117188	-68.248497
2670.790100	-67.691849
2671.463013	-67.597229
2672.135925	-68.042694
2672.808838	-67.661438
2673.481750	-67.146210
2674.154663	-67.411629
2674.827576	-67.854500
2675.500488	-68.315132
2676.173401	-67.679428
2676.846313	-68.599236
2677.519226	-68.495483
2678.192139	-69.239220
2678.865051	-69.291420
2679.537964	-67.593430
2680.210876	-68.386459
2680.883789	-69.573166
2681.556702	-68.789856
2682.229614	-68.857635
2682.902527	-69.217400
2683.575439	-69.638306
2684.248352	-68.121925
2684.921265	-69.602043
2685.594177	-67.853767
2686.267090	-69.134125
2686.940002	-69.774078
2687.612915	-68.619362
2688.285828	-69.400352
2688.958740	-70.456703
2689.631653	-71.337128
2690.304565	-69.995224
2690.977478	-70.034729
2691.650391	-70.004807
2692.323303	-69.015671
2692.996216	-67.794685
2693.669128	-68.833076
2694.342041	-70.304794
2695.014954	-69.608292
2695.687866	-68.513412
2696.360779	-68.791481
2697.033691	-69.350220
2697.706604	-70.331909
2698.379517	-70.360458
2699.052429	-69.058693
2699.725342	-68.504684
2700.398254	-68.972717
2701.071167	-70.525040
2701.744080	-68.919456
2702.416992	-68.574791
2703.089905	-70.471107
2703.762817	-68.936966
2704.435730	-70.147484
2705.108643	-70.851982
2705.781555	-69.176048
2706.454468	-68.791443
2707.127380	-68.992043
2707.800293	-68.714569
2708.473206	-67.869240
2709.146118	-68.429886
2709.819031	-69.013191
2710.491943	-68.769638
2711.164856	-68.454765
2711.837769	-68.265900
2712.510681	-68.432816
2713.183594	-68.496696
2713.856506	-67.932648
2714.529419	-67.935120
2715.202332	-67.009460
2715.875244	-69.526955
2716.548157	-68.675545
2717.221069	-68.844551
2717.893982	-68.538361
2718.566895	-69.115448
2719.239807	-69.267548
2719.912720	-66.683014
2720.585632	-66.642242
2721.258545	-68.073326
2721.931458	-67.791107
2722.604370	-66.500725
2723.277283	-67.890167
2723.950195	-68.069412
2724.623108	-66.344902
2725.296021	-65.331139
2725.968933	-65.836281
2726.641846	-66.146652
2727.314758	-66.872215
2727.987671	-67.371002
2728.660583	-67.216187
2729.333496	-66.948502
2730.006409	-66.588478
2730.679321	-64.528061
2731.352234	-65.282074
2732.025146	-66.523445
2732.698059	-66.618713
2733.370972	-65.704475
2734.043884	-66.514351
2734.716797	-66.030411
2735.389709	-64.456306
2736.062622	-65.622574
2736.735535	-65.230385
2737.408447	-64.268661
2738.081360	-64.635590
2738.754272	-63.011925
2739.427185	-65.525787
2740.100098	-62.587330
2740.773010	-64.714546
2741.445923	-62.900928
2742.118835	-62.757145
2742.791748	-61.790192
2743.464661	-64.039688
2744.137573	-62.322323
2744.810486	-61.704708
2745.483398	-61.839882
2746.156311	-61.807076
2746.829224	-62.766850
2747.502136	-62.034531
2748.175049	-62.420639
2748.847961	-58.996696
2749.520874	-59.404694
2750.193787	-58.524502
2750.866699	-58.904045
2751.539612	-58.429214
2752.212524	-60.041500
2752.885437	-59.186344
2753.558350	-56.985172
2754.231262	-57.996735
2754.904175	-58.677536
2755.577087	-58.431892
2756.250000	-57.799507
2756.922913	-57.695419
2757.595825	-55.614361
2758.268738	-55.494469
2758.941650	-55.743958
2759.614563	-55.281960
2760.287476	-54.684372
2760.960388	-53.997112
2761.633301	-54.998207
2762.306213	-53.957775
2762.979126	-54.514633
2763.652039	-55.507900
2764.324951	-54.544666
2764.997864	-55.327110
2765.670776	-55.501671
2766.343689	-56.047207
2767.016602	-55.409290
2767.689514	-58.152843
2768.362427	-55.854824
2769.035339	-57.151508
2769.708252	-57.901016
2770.381165	-57.184353
2771.054077	-56.516415
2771.726990	-58.898285
2772.399902	-58.710426
2773.072815	-58.586311
2773.745728	-58.067989
2774.418640	-60.165432
2775.091553	-59.687237
2775.764465	-59.882080
2776.437378	-60.458031
2777.110291	-60.530144
2777.783203	-61.898594
2778.456116	-61.735291
2779.129028	-60.891468
2779.801941	-62.079304
2780.474854	-62.424614
2781.147766	-61.277912
2781.820679	-62.921734
2782.493591	-63.230045
2783.166504	-62.312843
2783.839417	-62.833958
2784.512329	-62.240784
2785.185242	-62.285213
2785.858154	-63.403667
2786.531067	-63.215603
2787.203979	-64.750946
2787.876892	-63.267200
2788.549805	-64.517532
2789.222717	-64.463936
2789.895630	-64.344231
2790.568542	-64.013390
2791.241455	-63.488434
2791.914368	-63.435032
2792.587280	-65.537254
2793.260193	-65.713272
2793.933105	-65.472160
2794.606018	-66.166191
2795.278931	-65.400299
2795.951843	-66.064301
2796.624756	-65.873528
2797.297668	-65.545372
2797.970581	-66.754829
2798.643494	-66.760452
2799.316406	-65.866310
2799.989319	-66.332695
2800.662231	-66.795151
2801.335144	-66.016182
2802.008057	-66.869095
2802.680969	-66.936081
2803.353882	-66.815155
2804.026794	-67.333694
2804.699707	-66.910156
2805.372620	-66.559067
2806.045532	-66.340057
2806.718445	-66.337135
2807.391357	-67.124863
2808.064270	-66.964638
2808.737183	-67.943237
2809.410095	-67.484131
2810.083008	-69.130760
2810.755920	-68.031937
2811.428833	-67.056374
2812.101746	-66.584518
2812.774658	-66.632172
2813.447571	-67.443214
2814.120483	-67.743927
2814.793396	-68.261520
2815.466309	-67.421822
2816.139221	-67.583519
2816.812134	-68.031448
2817.485046	-67.992844
2818.157959	-68.370544
2818.830872	-66.806023
2819.503784	-67.869461
2820.176697	-68.762703
2820.849609	-67.827187
2821.522522	-68.370300
2822.195435	-69.779366
2822.868347	-66.852959
2823.541260	-68.038124
2824.214172	-69.346863
2824.887085	-70.330536
2825.559998	-68.747070
2826.232910	-67.439774
2826.905823	-67.860283
2827.578735	-68.354477
2828.251648	-67.165833
2828.924561	-66.301529
2829.597473	-69.109413
2830.270386	-68.247841
2830.943298	-67.294922
2831.616211	-68.066055
2832.289124	-69.317917
2832.962036	-68.207458
2833.634949	-67.522575
2834.307861	-66.276596
2834.980774	-65.475594
2835.653687	-67.446884
2836.326599	-67.683105
2836.999512	-67.312973
2837.672424	-67.909515
2838.345337	-68.186920
2839.018250	-67.569603
2839.691162	-67.398964
2840.364075	-66.294701
2841.036987	-67.028152
2841.709900	-66.532387
2842.382812	-66.346207
2843.055725	-67.505791
2843.728638	-67.986000
2844.401550	-66.950020
2845.074463	-66.787865
2845.747375	-67.785896
2846.420288	-67.180458
2847.093201	-67.699951
2847.766113	-68.130692
2848.439026	-66.580688
2849.111938	-66.801796
2849.784851	-66.432892
2850.457764	-65.687538
2851.130676	-66.076477
2851.803589	-65.566757
2852.476501	-65.187050
2853.149414	-64.102737
2853.822327	-66.439545
2854.495239	-66.082108
2855.168152	-67.136459
2855.841064	-65.957939
2856.513977	-65.474632
2857.186890	-64.780273
2857.859802	-65.672478
2858.532715	-65.152252
2859.205627	-65.196770
2859.878540	-65.769455
2860.551453	-63.680470
2861.224365	-64.244034
2861.897278	-64.058594
2862.570190	-66.979248
2863.243103	-65.227470
2863.916016	-62.654461
2864.588928	-64.167351
2865.261841	-64.827744
2865.934753	-63.746773
2866.607666	-63.785103
2867.280579	-62.517925
2867.953491	-64.245743
2868.626404	-63.815701
2869.299316	-61.238995
2869.972229	-62.367832
2870.645142	-62.085224
2871.318054	-61.603500
2871.990967	-61.690426
2872.663879	-61.237633
2873.336792	-61.051533
2874.009705	-62.216637
2874.682617	-61.659061
2875.355530	-61.085133
2876.028442	-61.337536
2876.701355	-60.432163
2877.374268	-58.986053
2878.047180	-59.247643
2878.720093	-59.225441
2879.393005	-58.939938
2880.065918	-58.353603
2880.738831	-59.040691
2881.411743	-57.900272
2882.084656	-57.862850
2882.757568	-57.656197
2883.430481	-57.770649
2884.103394	-56.207359
2884.776306	-57.329563
2885.449219	-58.113190
2886.122131	-56.695763
2886.795044	-57.628448
2887.467957	-57.888435
2888.140869	-55.944027
2888.813782	-54.925190
2889.486694	-56.211872
2890.159607	-55.086056
2890.832520	-56.728374
2891.505432	-55.500858
2892.178345	-53.810478
2892.851257	-56.084923
2893.524170	-55.126041
2894.197083	-57.391621
2894.869995	-56.018127
2895.542908	-55.995884
2896.215820	-56.008839
2896.888733	-56.986370
2897.561646	-55.049965
2898.234558	-56.208145
2898.907471	-58.222565
2899.580383	-56.059761
2900.253296	-56.327690
2900.926208	-57.543003
2901.599121	-56.862053
2902.272034	-58.150871
2902.944946	-58.252853
2903.617859	-59.103596
2904.290771	-57.960819
2904.963684	-58.160622
2905.636597	-60.009926
2906.309509	-60.915306
2906.982422	-58.257793
2907.655334	-59.641155
2908.328247	-59.723759
2909.001160	-60.825554
2909.674072	-61.261940
2910.346985	-60.969902
2911.019897	-60.627316
2911.692810	-62.238647
2912.365723	-60.953705
2913.038635	-61.105495
2913.711548	-61.455837
2914.384460	-62.113350
2915.057373	-62.235279
2915.730286	-60.710392
2916.403198	-61.697189
2917.076111	-62.692150
2917.749023	-64.779442
2918.421936	-63.679028
2919.094849	-63.051651
2919.767761	-62.665668
2920.440674	-62.207073
2921.113586	-62.118221
2921.786499	-64.234222
2922.459412	-64.628883
2923.132324	-63.213863
2923.805237	-63.233231
2924.478149	-64.439003
2925.151062	-64.442810
2925.823975	-64.386787
2926.496887	-63.022770
2927.169800	-62.373650
2927.842712	-64.377533
2928.515625	-64.420265
2929.188538	-63.647961
2929.861450	-64.872192
2930.534363	-65.197182
2931.207275	-64.726044
2931.880188	-66.073608
2932.553101	-66.196075
2933.226013	-65.632301
2933.898926	-63.856586
2934.571838	-64.760094
2935.244751	-66.217079
2935.917664	-66.292854
2936.590576	-66.626045
2937.263489	-65.843987
2937.936401	-66.292366
2938.609314	-64.419403
2939.282227	-65.068672
2939.955139	-67.402779
2940.628052	-67.917007
2941.300964	-67.536880
2941.973877	-66.916252
2942.646790	-65.580956
2943.319702	-64.570923
2943.992615	-65.535416
2944.665527	-67.359131
2945.338440	-65.828484
2946.011353	-66.082443
2946.684265	-65.608765
2947.357178	-66.194534
2948.030090	-66.216866
2948.703003	-67.432915
2949.375916	-67.169678
2950.048828	-66.724403
2950.721741	-67.309151
2951.394653	-67.412544
2952.067566	-65.625748
2952.740479	-67.017235
2953.413391	-66.215485
2954.086304	-67.407608
2954.759216	-66.731361
2955.432129	-68.258163
2956.105042	-65.925011
2956.777954	-67.730408
2957.450867	-67.335144
2958.123779	-65.652657
2958.796692	-66.288017
2959.469604	-66.386047
2960.142517	-65.760284
2960.815430	-66.199883
2961.488342	-66.102898
2962.161255	-67.291557
2962.834167	-66.464729
2963.507080	-65.289848
2964.179993	-66.029617
2964.852905	-66.963638
2965.525818	-66.481560
2966.198730	-67.175240
2966.871643	-66.719017
2967.544556	-65.495193
2968.217468	-66.900024
2968.890381	-67.497833
2969.563293	-67.230453
2970.236206	-64.200935
2970.909119	-65.699692
2971.582031	-65.684090
2972.254944	-66.155495
2972.927856	-64.912064
2973.600769	-65.983841
2974.273682	-64.951645
2974.946594	-65.938187
2975.619507	-65.518448
2976.292419	-65.893105
2976.965332	-66.913940
2977.638245	-66.316895
2978.311157	-66.299706
2978.984070	-66.690315
2979.656982	-64.342506
2980.329895	-64.143616
2981.002808	-65.847786
2981.675720	-64.721542
2982.348633	-64.640358
2983.021545	-63.949463
2983.694458	-64.111153
2984.367371	-64.065018
2985.040283	-65.921257
2985.713196	-65.592888
2986.386108	-63.803162
2987.059021	-64.241585
2987.731934	-64.128181
2988.404846	-63.530804
2989.077759	-64.320152
2989.750671	-63.494141
2990.423584	-62.462849
2991.096497	-63.133564
2991.769409	-64.212166
2992.442322	-62.750217
2993.115234	-61.643848
2993.788147	-62.481411
2994.461060	-63.054897
2995.133972	-62.529171
2995.806885	-61.172066
2996.479797	-62.409199
2997.152710	-62.220959
2997.825623	-62.937698
2998.498535	-63.680893
2999.171448	-63.331173
2999.844360	-63.387661
3000.517273	-62.233665
3001.190186	-61.198662
3001.863098	-62.413452
3002.536011	-62.238274
3003.208923	-60.017616
3003.881836	-61.387245
3004.554749	-61.920792
3005.227661	-62.638893
3005.900574	-62.675831
3006.573486	-60.555542
3007.246399	-60.537502
3007.919312	-60.935589
3008.592224	-60.954384
3009.265137	-58.286530
3009.938049	-59.941841
3010.610962	-59.596798
3011.283875	-58.910049
3011.956787	-59.325935
3012.629700	-61.299538
3013.302612	-59.338451
3013.975525	-59.433056
3014.648438	-59.568424
3015.321350	-59.645901
3015.994263	-57.788410
3016.667175	-57.717484
3017.340088	-58.295486
3018.013000	-58.241230
3018.685913	-59.475956
3019.358826	-58.473560
3020.031738	-59.393147
3020.704651	-58.662029
3021.377563	-57.790665
3022.050476	-58.972038
3022.723389	-57.372272
3023.396301	-57.384205
3024.069214	-59.071083
3024.742126	-57.563660
3025.415039	-58.952137
3026.087952	-58.699303
3026.760864	-57.988708
3027.433777	-57.542858
3028.106689	-57.385746
3028.779602	-57.788643
3029.452515	-58.243614
3030.125427	-54.848255
3030.798340	-57.300098
3031.471252	-57.672955
3032.144165	-57.779926
3032.817078	-59.869678
3033.489990	-56.602818
3034.162903	-57.402020
3034.835815	-57.627148
3035.508728	-60.263371
3036.181641	-59.070953
3036.854553	-57.710361
3037.527466	-59.660450
3038.200378	-57.878624
3038.873291	-58.287727
3039.546204	-58.626106
3040.219116	-59.903469
3040.892029	-60.486065
3041.564941	-59.827473
3042.237854	-60.504646
3042.910767	-59.999050
3043.583679	-60.149071
3044.256592	-60.056034
3044.929504	-59.946732
3045.602417	-59.830063
3046.275330	-59.875519
3046.948242	-61.717880
3047.621155	-60.684742
3048.294067	-62.188080
3048.966980	-60.065155
3049.639893	-61.409328
3050.312805	-60.940754
3050.985718	-60.623627
3051.658630	-60.062191
3052.331543	-61.984192
3053.004456	-62.490852
3053.677368	-60.902748
3054.350281	-62.113663
3055.023193	-61.739986
3055.696106	-60.984360
3056.369019	-61.302330
3057.041931	-60.178501
3057.714844	-62.025139
3058.387756	-60.672016
3059.060669	-62.240181
3059.733582	-60.389629
3060.406494	-62.278225
3061.079407	-63.444687
3061.752319	-62.897148
3062.425232	-62.334980
3063.098145	-61.143929
3063.771057	-61.806686
3064.443970	-61.332291
3065.116882	-63.661373
3065.789795	-63.875469
3066.462708	-63.538471
3067.135620	-63.600239
3067.808533	-62.543751
3068.481445	-61.694782
3069.154358	-61.919071
3069.827271	-63.136482
3070.500183	-63.126743
3071.173096	-63.239185
3071.846008	-63.602634
3072.518921	-62.155304
3073.191833	-63.826366
3073.864746	-63.819813
3074.537659	-62.090633
3075.210571	-64.584885
3075.883484	-64.134727
3076.556396	-63.441418
3077.229309	-64.681145
3077.902222	-63.018009
3078.575134	-63.037945
3079.248047	-64.550446
3079.920959	-65.011261
3080.593872	-64.929047
3081.266785	-64.368439
3081.939697	-64.984993
3082.612610	-63.541611
3083.285522	-64.072411
3083.958435	-65.351746
3084.631348	-63.494118
3085.304260	-64.537933
3085.977173	-65.157990
3086.650085	-63.282307
3087.322998	-65.223480
3087.995911	-63.093468
3088.668823	-64.179428
3089.341736	-64.189735
3090.014648	-65.046089
3090.687561	-64.015984
3091.360474	-64.062065
3092.033386	-65.561584
3092.706299	-63.591011
3093.379211	-65.233917
3094.052124	-64.250961
3094.725037	-66.072273
3095.397949	-65.203537
3096.070862	-63.449875
3096.743774	-63.762463
3097.416687	-63.450459
3098.089600	-64.953880
3098.762512	-64.924408
3099.435425	-65.205940
3100.108337	-63.548271
3100.781250	-65.225868
3101.454163	-62.889614
3102.127075	-62.966122
3102.799988	-64.289673
3103.472900	-64.142700
3104.145813	-62.076977
3104.818726	-65.577026
3105.491638	-65.589859
3106.164551	-63.022614
3106.837463	-65.511063
3107.510376	-65.284058
3108.183289	-64.585983
3108.856201	-63.450462
3109.529114	-63.208168
3110.202026	-63.411301
3110.874939	-63.640980
3111.547852	-65.099197
3112.220764	-63.354652
3112.893677	-63.864704
3113.566589	-64.460968
3114.239502	-63.523926
3114.912415	-64.567680
3115.585327	-64.204514
3116.258240	-64.070335
3116.931152	-62.389923
3117.604065	-63.356701
3118.276978	-64.559280
3118.949890	-62.207867
3119.622803	-63.593906
3120.295715	-63.084213
3120.968628	-62.255810
3121.641541	-62.245419
3122.314453	-62.354095
3122.987366	-61.739090
3123.660278	-63.291145
3124.333191	-62.572147
3125.006104	-61.558434
3125.679016	-62.406002
3126.351929	-61.884808
3127.024841	-61.695248
3127.697754	-61.228752
3128.370667	-61.654984
3129.043579	-61.071350
3129.716492	-63.308857
3130.389404	-61.798439
3131.062317	-61.203819
3131.735229	-59.742493
3132.408142	-61.584446
3133.081055	-60.821957
3133.753967	-61.639416
3134.426880	-60.849342
3135.099792	-60.710026
3135.772705	-61.311172
3136.445618	-60.220398
3137.118530	-60.383759
3137.791443	-62.039654
3138.464355	-61.897358
3139.137268	-60.203159
3139.810181	-59.445057
3140.483093	-59.705166
3141.156006	-60.902790
3141.828918	-59.750706
3142.501831	-59.624229
3143.174744	-60.225555
3143.847656	-60.429508
3144.520569	-60.888676
3145.193481	-60.083347
3145.866394	-58.816551
3146.539307	-59.025143
3147.212219	-58.254162
3147.885132	-58.904110
3148.558044	-59.728123
3149.230957	-59.485966
3149.903870	-58.533230
3150.576782	-58.014023
3151.249695	-56.986420
3151.922607	-57.954460
3152.595520	-57.833134
3153.268433	-58.166809
3153.941345	-58.324116
3154.614258	-56.864796
3155.287170	-58.161835
3155.960083	-57.594387
3156.632996	-57.962154
3157.305908	-56.890774
3157.978821	-57.232697
3158.651733	-58.000748
3159.324646	-54.749584
3159.997559	-57.778564
3160.670471	-56.027813
3161.343384	-57.549782
3162.016296	-57.389061
3162.689209	-58.434990
3163.362122	-57.677933
3164.035034	-56.798412
3164.707947	-56.348404
3165.380859	-57.242794
3166.053772	-57.132847
3166.726685	-55.939411
3167.399597	-56.185947
3168.072510	-57.387791
3168.745422	-56.659164
3169.418335	-56.756428
3170.091248	-57.721615
3170.764160	-56.288548
3171.437073	-55.849579
3172.109985	-56.726635
3172.782898	-56.962402
3173.455811	-56.260426
3174.128723	-57.199486
3174.801636	-56.953773
3175.474548	-57.160599
3176.147461	-55.759548
3176.820374	-58.912155
3177.493286	-57.892960
3178.166199	-57.959557
3178.839111	-58.041977
3179.512024	-57.919094
3180.184937	-57.376450
3180.857849	-58.168041
3181.530762	-57.109692
3182.203674	-58.590248
3182.876587	-57.442627
3183.549500	-58.192795
3184.222412	-57.038845
3184.895325	-58.783871
3185.568237	-58.476410
3186.241150	-58.749573
3186.914062	-59.090324
3187.586975	-59.484386
3188.259888	-58.360096
3188.932800	-58.623386
3189.605713	-60.059345
3190.278625	-59.606838
3190.951538	-60.233822
3191.624451	-58.192287
3192.297363	-60.468418
3192.970276	-60.663383
3193.643188	-61.850292
3194.316101	-60.605629
3194.989014	-60.847847
3195.661926	-61.884712
3196.334839	-60.702286
3197.007751	-60.196526
3197.680664	-62.164387
3198.353577	-60.073128
3199.026489	-60.179901
3199.699402	-61.520241
3200.372314	-59.989372
3201.045227	-61.887234
3201.718140	-61.682220
3202.391052	-60.863850
3203.063965	-60.408867
3203.736877	-61.242092
3204.409790	-61.507309
3205.082703	-62.865547
3205.755615	-62.681801
3206.428528	-61.572861
3207.101440	-62.535652
3207.774353	-60.081306
3208.447266	-60.990501
3209.120178	-61.725681
3209.793091	-63.047699
3210.466003	-61.400230
3211.138916	-62.166927
3211.811829	-61.501369
3212.484741	-61.688847
3213.157654	-60.792286
3213.830566	-61.306908
3214.503479	-63.507671
3215.176392	-63.763935
3215.849304	-62.702557
3216.522217	-63.098789
3217.195129	-63.129822
3217.868042	-63.969715
3218.540955	-62.482651
3219.213867	-62.394470
3219.886780	-62.834133
3220.559692	-64.248932
3221.232605	-63.815384
3221.905518	-63.301979
3222.578430	-61.886215
3223.251343	-62.152336
3223.924255	-62.840878
3224.597168	-62.718178
3225.270081	-63.320843
3225.942993	-62.711964
3226.615906	-63.855438
3227.288818	-64.076988
3227.961731	-63.797298
3228.634644	-64.706535
3229.307556	-63.352848
3229.980469	-63.250584
3230.653381	-65.288300
3231.326294	-63.456013
3231.999207	-63.576557
3232.672119	-62.073795
3233.345032	-63.516026
3234.017944	-61.301064
3234.690857	-62.960110
